Dataset,Transform,Sample_Index,Sample_ID,Actual_Stiffness,Original_Ensemble_Prediction,Transformed_Ensemble_Prediction,Signed_Prediction_Change,Absolute_Prediction_Change,Relative_Prediction_Change_Percent,Original_Member_Std,Transformed_Member_Std,Original_Absolute_Error,Transformed_Absolute_Error,Numerically_Unchanged_At_1e_8
Test,mirror_x,87,randomness_0.6877,0.00928312074393034,0.013873529434204102,0.012624271214008331,-0.001249258220195771,0.001249258220195771,9.004617218137891,0.0006195804265684859,0.0007444493480988434,0.0045904086902737624,0.0033411504700779915,False
Test,mirror_x,88,randomness_0.9489,0.004402373917400837,0.006822493486106395,0.006898030079901219,7.553659379482339e-05,7.553659379482339e-05,1.1071698924835793,0.0010405426347436689,0.001075734886254423,0.0024201195687055584,0.002495656162500382,False
Test,mirror_x,89,randomness_0.0541,0.037917304784059525,0.03507073223590851,0.03543211221694946,0.0003613799810409518,0.0003613799810409518,1.0304318102344583,0.0006737934943217498,0.0006067508118095639,0.0028465725481510162,0.0024851925671100644,False
Test,mirror_x,90,randomness_0.3714,0.03878291696310043,0.03366486057639122,0.03337077647447586,-0.0002940841019153581,0.0002940841019153581,0.8735639978310082,0.00036160295450816417,0.00017696654018367175,0.005118056386709216,0.005412140488624574,False
Test,mirror_x,91,randomness_0.2472,0.04218277707695961,0.04007003977894783,0.039942065626382826,-0.00012797415256500522,0.00012797415256500522,0.31937615552915133,0.0004286972409106019,0.000397014134687331,0.0021127372980117784,0.0022407114505767836,False
Test,mirror_x,92,randomness_0.3514,0.034423813223838806,0.030358089506626128,0.0301628228276968,-0.00019526667892932892,0.00019526667892932892,0.6432113552030635,0.0005386335368874673,0.0007629014964412446,0.004065723717212678,0.004260990396142007,False
Test,mirror_x,93,randomness_0.4995,0.027025047689676285,0.027240237221121788,0.02659754827618599,-0.0006426889449357986,0.0006426889449357986,2.3593368138419315,0.0005646181710731277,0.00075084974088913,0.00021518953144550323,0.0004274994134902954,False
Test,mirror_x,94,randomness_0.0761,0.035666197538375854,0.03394862860441208,0.03380460143089294,-0.00014402717351913452,0.00014402717351913452,0.42425034365133757,0.0003919993886786485,0.0003428337886617711,0.001717568933963777,0.0018615961074829115,False
Test,mirror_x,95,randomness_0.2132,0.03450039401650429,0.03354946225881576,0.033811578154563905,0.0002621158957481426,0.0002621158957481426,0.7812819583397843,0.0005869054909414319,0.0005130905969513411,0.0009509317576885251,0.0006888158619403825,False
Test,mirror_x,96,randomness_0.8849,0.0015759459929540753,0.00863613374531269,0.007737061940133572,-0.0008990718051791191,0.0008990718051791191,10.410582231511817,0.0012329785827789404,0.0006327173870265822,0.007060187752358615,0.006161115947179496,False
