Sample_ID,Randomness_Value,Actual_Stiffness,Node_Count,Edge_Count,Graph_Density,Total_Edge_Weight,Mean_Edge_Weight,Std_Edge_Weight,Mean_Degree,Std_Degree,Mean_Weighted_Degree,Std_Weighted_Degree,Mean_Center_Distance,Std_Center_Distance
randomness_0.4905,0.4905,0.021619337674039,121.0,284.0,0.03911845730027548,284.0,1.0,0.0,4.694214820861816,1.2717071771621704,4.694214820861816,1.2717071771621704,135.54383850097656,51.40958023071289
randomness_0.4915,0.4915,0.0190893468307651,121.0,275.0,0.03787878787878788,275.0,1.0,0.0,4.545454502105713,1.253095269203186,4.545454502105713,1.253095269203186,136.8711395263672,50.33356857299805
randomness_0.4925,0.4925,0.0303699512159228,121.0,288.0,0.03966942148760331,288.0,1.0,0.0,4.760330677032471,1.3546662330627441,4.760330677032471,1.3546662330627441,136.5926513671875,51.0213508605957
randomness_0.4935,0.4935,0.0274850230664015,121.0,277.0,0.03815426997245179,277.0,1.0,0.0,4.578512191772461,1.4010154008865356,4.578512191772461,1.4010154008865356,136.15350341796875,51.02997970581055
randomness_0.4945,0.4945,0.0322866389527917,121.0,296.0,0.04077134986225895,296.0,1.0,0.0,4.892561912536621,1.258371353149414,4.892561912536621,1.258371353149414,136.0449676513672,50.921470642089844
randomness_0.4955,0.4955,0.030335883423686,121.0,282.0,0.03884297520661157,282.0,1.0,0.0,4.661157131195068,1.3820197582244873,4.661157131195068,1.3820197582244873,135.83592224121094,50.623741149902344
randomness_0.4965,0.4965,0.0224882408506755,121.0,287.0,0.03953168044077135,287.0,1.0,0.0,4.743801593780518,1.3144394159317017,4.743801593780518,1.3144394159317017,136.9824676513672,51.22178268432617
randomness_0.4975,0.4975,0.0278665494748599,121.0,291.0,0.04008264462809917,291.0,1.0,0.0,4.809917449951172,1.2485629320144653,4.809917449951172,1.2485629320144653,136.029541015625,51.32322692871094
randomness_0.4985,0.4985,0.0270979911088943,121.0,286.0,0.03939393939393939,286.0,1.0,0.0,4.7272725105285645,1.3236563205718994,4.7272725105285645,1.3236563205718994,136.11830139160156,50.474212646484375
randomness_0.4995,0.4995,0.0270250485977158,121.0,285.0,0.03925619834710744,285.0,1.0,0.0,4.7107439041137695,1.2948596477508545,4.7107439041137695,1.2948596477508545,135.90798950195312,51.47221374511719
randomness_0.5005,0.5005,0.0267701246428441,121.0,287.0,0.03953168044077135,287.0,1.0,0.0,4.743801593780518,1.2028130292892456,4.743801593780518,1.2028130292892456,136.50399780273438,51.17902755737305
randomness_0.5015,0.5015,0.0272973120212555,121.0,285.0,0.03925619834710744,285.0,1.0,0.0,4.7107439041137695,1.2559809684753418,4.7107439041137695,1.2559809684753418,136.01927185058594,51.197723388671875
randomness_0.5025,0.5025,0.0244186518713832,121.0,284.0,0.03911845730027548,284.0,1.0,0.0,4.694214820861816,1.3412894010543823,4.694214820861816,1.3412894010543823,135.3557891845703,51.10648727416992
randomness_0.5035,0.5035,0.0302251308235743,121.0,290.0,0.03994490358126722,290.0,1.0,0.0,4.793388366699219,1.329371690750122,4.793388366699219,1.329371690750122,136.71575927734375,51.14964294433594
randomness_0.5045,0.5045,0.029887406155467,121.0,288.0,0.03966942148760331,288.0,1.0,0.0,4.760330677032471,1.2532589435577393,4.760330677032471,1.2532589435577393,135.6277618408203,51.06822967529297
randomness_0.5055,0.5055,0.0293795708566904,121.0,281.0,0.03870523415977961,281.0,1.0,0.0,4.644628047943115,1.3838472366333008,4.644628047943115,1.3838472366333008,136.39454650878906,51.176902770996094
randomness_0.5065,0.5065,0.0283297779038548,121.0,289.0,0.03980716253443526,289.0,1.0,0.0,4.776859283447266,1.3329119682312012,4.776859283447266,1.3329119682312012,135.8154754638672,51.36217498779297
randomness_0.5075,0.5075,0.0332271590080887,121.0,289.0,0.03980716253443526,289.0,1.0,0.0,4.776859283447266,1.4344497919082642,4.776859283447266,1.4344497919082642,136.27456665039062,50.994529724121094
randomness_0.5085,0.5085,0.0285960011726672,121.0,285.0,0.03925619834710744,285.0,1.0,0.0,4.7107439041137695,1.3872978687286377,4.7107439041137695,1.3872978687286377,135.8887176513672,51.10642623901367
randomness_0.5095,0.5095,0.0300941018387675,121.0,289.0,0.03980716253443526,289.0,1.0,0.0,4.776859283447266,1.405347466468811,4.776859283447266,1.405347466468811,136.20411682128906,50.883445739746094
randomness_0.5105,0.5105,0.0326334904879332,121.0,290.0,0.03994490358126722,290.0,1.0,0.0,4.793388366699219,1.396082878112793,4.793388366699219,1.396082878112793,135.71669006347656,50.73278045654297
randomness_0.5115,0.5115,0.0314277773958194,121.0,292.0,0.04022038567493113,292.0,1.0,0.0,4.826446056365967,1.327880859375,4.826446056365967,1.327880859375,136.74826049804688,50.494510650634766
randomness_0.5125,0.5125,0.0304702760651708,121.0,292.0,0.04022038567493113,292.0,1.0,0.0,4.826446056365967,1.3027478456497192,4.826446056365967,1.3027478456497192,136.66268920898438,50.333187103271484
randomness_0.5135,0.5135,0.0261879231780767,121.0,287.0,0.03953168044077135,287.0,1.0,0.0,4.743801593780518,1.3818715810775757,4.743801593780518,1.3818715810775757,137.17385864257812,51.063785552978516
randomness_0.5145,0.5145,0.027306255701321,121.0,283.0,0.03898071625344353,283.0,1.0,0.0,4.677685737609863,1.2545115947723389,4.677685737609863,1.2545115947723389,136.28231811523438,51.32258987426758
randomness_0.5155,0.5155,0.0286013149232329,121.0,279.0,0.0384297520661157,279.0,1.0,0.0,4.611570358276367,1.4046669006347656,4.611570358276367,1.4046669006347656,136.25621032714844,51.70231628417969
randomness_0.5165,0.5165,0.0301899749785662,121.0,290.0,0.03994490358126722,290.0,1.0,0.0,4.793388366699219,1.3105884790420532,4.793388366699219,1.3105884790420532,135.70350646972656,51.505985260009766
randomness_0.5175,0.5175,0.0312466390430927,121.0,286.0,0.03939393939393939,286.0,1.0,0.0,4.7272725105285645,1.2920609712600708,4.7272725105285645,1.2920609712600708,136.48635864257812,50.54988479614258
randomness_0.5185,0.5185,0.0250644330761698,121.0,277.0,0.03815426997245179,277.0,1.0,0.0,4.578512191772461,1.3221074342727661,4.578512191772461,1.3221074342727661,136.8312530517578,49.91937255859375
randomness_0.5195,0.5195,0.0281967543753455,121.0,281.0,0.03870523415977961,281.0,1.0,0.0,4.644628047943115,1.395740270614624,4.644628047943115,1.395740270614624,136.03712463378906,50.40191650390625
randomness_0.5205,0.5205,0.0262703182841036,121.0,282.0,0.03884297520661157,282.0,1.0,0.0,4.661157131195068,1.4057363271713257,4.661157131195068,1.4057363271713257,136.79299926757812,50.342498779296875
randomness_0.5215,0.5215,0.0249420994892716,121.0,282.0,0.03884297520661157,282.0,1.0,0.0,4.661157131195068,1.4405790567398071,4.661157131195068,1.4405790567398071,136.61309814453125,50.783565521240234
randomness_0.5225,0.5225,0.0295020799018857,121.0,283.0,0.03898071625344353,283.0,1.0,0.0,4.677685737609863,1.3799920082092285,4.677685737609863,1.3799920082092285,136.15631103515625,50.17668151855469
randomness_0.5235,0.5235,0.0298303858833412,121.0,283.0,0.03898071625344353,283.0,1.0,0.0,4.677685737609863,1.415468692779541,4.677685737609863,1.415468692779541,136.3214111328125,51.020774841308594
randomness_0.5245,0.5245,0.0266178239136934,121.0,284.0,0.03911845730027548,284.0,1.0,0.0,4.694214820861816,1.2781894207000732,4.694214820861816,1.2781894207000732,136.2288360595703,51.024742126464844
randomness_0.5255,0.5255,0.0287928830832243,121.0,283.0,0.03898071625344353,283.0,1.0,0.0,4.677685737609863,1.2545115947723389,4.677685737609863,1.2545115947723389,136.54556274414062,51.20924377441406
randomness_0.5265,0.5265,0.0303881872445345,121.0,283.0,0.03898071625344353,283.0,1.0,0.0,4.677685737609863,1.3312199115753174,4.677685737609863,1.3312199115753174,136.40306091308594,51.06492233276367
randomness_0.5275,0.5275,0.0286855599842966,121.0,287.0,0.03953168044077135,287.0,1.0,0.0,4.743801593780518,1.48562753200531,4.743801593780518,1.48562753200531,136.1183624267578,51.366416931152344
randomness_0.5285,0.5285,0.0265063244524872,121.0,287.0,0.03953168044077135,287.0,1.0,0.0,4.743801593780518,1.276157259941101,4.743801593780518,1.276157259941101,135.3606414794922,51.24261474609375
randomness_0.5295,0.5295,0.0222397048026323,121.0,279.0,0.0384297520661157,279.0,1.0,0.0,4.611570358276367,1.3869038820266724,4.611570358276367,1.3869038820266724,136.0943145751953,51.672035217285156
randomness_0.5305,0.5305,0.0324952930212021,121.0,290.0,0.03994490358126722,290.0,1.0,0.0,4.793388366699219,1.2392836809158325,4.793388366699219,1.2392836809158325,136.39486694335938,50.60444259643555
randomness_0.5315,0.5315,0.034170775488019,121.0,290.0,0.03994490358126722,290.0,1.0,0.0,4.793388366699219,1.341747760772705,4.793388366699219,1.341747760772705,137.51434326171875,50.56019592285156
randomness_0.5325,0.5325,0.0286173306405544,121.0,284.0,0.03911845730027548,284.0,1.0,0.0,4.694214820861816,1.3164124488830566,4.694214820861816,1.3164124488830566,136.66627502441406,50.379947662353516
randomness_0.5335,0.5335,0.0299882303923368,121.0,277.0,0.03815426997245179,277.0,1.0,0.0,4.578512191772461,1.244837760925293,4.578512191772461,1.244837760925293,136.27093505859375,51.30731964111328
randomness_0.5345,0.5345,0.0185863432855489,121.0,274.0,0.03774104683195592,274.0,1.0,0.0,4.52892541885376,1.379150390625,4.52892541885376,1.379150390625,135.0908966064453,51.688236236572266
randomness_0.5355,0.5355,0.0269062954932451,121.0,278.0,0.03829201101928375,278.0,1.0,0.0,4.595041275024414,1.2699874639511108,4.595041275024414,1.2699874639511108,136.255859375,52.148983001708984
randomness_0.5365,0.5365,0.0215434039354382,121.0,280.0,0.03856749311294766,280.0,1.0,0.0,4.628098964691162,1.34307062625885,4.628098964691162,1.34307062625885,136.29312133789062,51.071136474609375
randomness_0.5375,0.5375,0.0300985630601645,121.0,279.0,0.0384297520661157,279.0,1.0,0.0,4.611570358276367,1.3197287321090698,4.611570358276367,1.3197287321090698,135.665283203125,51.50126266479492
randomness_0.5385,0.5385,0.0218957589007914,121.0,278.0,0.03829201101928375,278.0,1.0,0.0,4.595041275024414,1.382168173789978,4.595041275024414,1.382168173789978,135.9625244140625,51.070648193359375
randomness_0.5395,0.5395,0.0255217119009398,121.0,284.0,0.03911845730027548,284.0,1.0,0.0,4.694214820861816,1.2910561561584473,4.694214820861816,1.2910561561584473,136.0353240966797,50.615875244140625
randomness_0.5405,0.5405,0.0206991080081721,121.0,277.0,0.03815426997245179,277.0,1.0,0.0,4.578512191772461,1.2247589826583862,4.578512191772461,1.2247589826583862,136.2295379638672,50.55659103393555
randomness_0.5415,0.5415,0.0272711990005614,121.0,278.0,0.03829201101928375,278.0,1.0,0.0,4.595041275024414,1.4175902605056763,4.595041275024414,1.4175902605056763,136.1258087158203,51.01486587524414
randomness_0.5425,0.5425,0.0278573310002685,121.0,280.0,0.03856749311294766,280.0,1.0,0.0,4.628098964691162,1.3182271718978882,4.628098964691162,1.3182271718978882,135.84994506835938,50.9647102355957
randomness_0.5435,0.5435,0.0165745792581988,121.0,273.0,0.03760330578512397,273.0,1.0,0.0,4.512396812438965,1.2204571962356567,4.512396812438965,1.2204571962356567,136.0702667236328,50.99928283691406
randomness_0.5445,0.5445,0.0214038656020369,121.0,273.0,0.03760330578512397,273.0,1.0,0.0,4.512396812438965,1.279951572418213,4.512396812438965,1.279951572418213,135.93930053710938,51.852169036865234
randomness_0.5455,0.5455,0.0272066726302143,121.0,287.0,0.03953168044077135,287.0,1.0,0.0,4.743801593780518,1.2826169729232788,4.743801593780518,1.2826169729232788,137.08177185058594,50.47481155395508
randomness_0.5465,0.5465,0.0243465086158173,121.0,282.0,0.03884297520661157,282.0,1.0,0.0,4.661157131195068,1.2501485347747803,4.661157131195068,1.2501485347747803,136.204345703125,50.584999084472656
randomness_0.5475,0.5475,0.0174562358297408,121.0,278.0,0.03829201101928375,278.0,1.0,0.0,4.595041275024414,1.452148675918579,4.595041275024414,1.452148675918579,136.02145385742188,51.8624153137207
randomness_0.5485,0.5485,0.0245405273228263,121.0,278.0,0.03829201101928375,278.0,1.0,0.0,4.595041275024414,1.3458139896392822,4.595041275024414,1.3458139896392822,136.2141876220703,50.74038314819336
randomness_0.5495,0.5495,0.0317138027399778,121.0,282.0,0.03884297520661157,282.0,1.0,0.0,4.661157131195068,1.399844765663147,4.661157131195068,1.399844765663147,136.73016357421875,50.96141052246094
randomness_0.5506,0.5506,0.0227465906405931,121.0,276.0,0.03801652892561983,276.0,1.0,0.0,4.561983585357666,1.284957766532898,4.561983585357666,1.284957766532898,136.160400390625,51.40530014038086
randomness_0.5516,0.5516,0.0299777328968048,121.0,291.0,0.04008264462809917,291.0,1.0,0.0,4.809917449951172,1.368561029434204,4.809917449951172,1.368561029434204,136.09219360351562,50.723854064941406
randomness_0.5526,0.5526,0.0224830094026402,121.0,277.0,0.03815426997245179,277.0,1.0,0.0,4.578512191772461,1.3283437490463257,4.578512191772461,1.3283437490463257,136.78494262695312,51.12553787231445
randomness_0.5536,0.5536,0.0267194552347064,121.0,276.0,0.03801652892561983,276.0,1.0,0.0,4.561983585357666,1.3354204893112183,4.561983585357666,1.3354204893112183,136.48492431640625,51.25530242919922
randomness_0.5546,0.5546,0.0265956324190401,121.0,278.0,0.03829201101928375,278.0,1.0,0.0,4.595041275024414,1.4234082698822021,4.595041275024414,1.4234082698822021,136.1606903076172,50.86583709716797
randomness_0.5556,0.5556,0.0185934659106859,120.0,268.0,0.03753501400560224,268.0,1.0,0.0,4.4666666984558105,1.2905640602111816,4.4666666984558105,1.2905640602111816,135.1790008544922,51.12267303466797
randomness_0.5566,0.5566,0.0257762800902128,121.0,273.0,0.03760330578512397,273.0,1.0,0.0,4.512396812438965,1.2604321241378784,4.512396812438965,1.2604321241378784,136.84861755371094,50.63290023803711
randomness_0.5576,0.5576,0.0250946714892052,121.0,275.0,0.03787878787878788,275.0,1.0,0.0,4.545454502105713,1.3422566652297974,4.545454502105713,1.3422566652297974,135.89317321777344,50.966976165771484
randomness_0.5586,0.5586,0.0180390145229156,121.0,276.0,0.03801652892561983,276.0,1.0,0.0,4.561983585357666,1.3538591861724854,4.561983585357666,1.3538591861724854,136.44061279296875,51.39899444580078
randomness_0.5596,0.5596,0.0211373252513413,121.0,277.0,0.03815426997245179,277.0,1.0,0.0,4.578512191772461,1.3590959310531616,4.578512191772461,1.3590959310531616,135.88247680664062,51.04676055908203
randomness_0.5606,0.5606,0.0225457675139767,121.0,274.0,0.03774104683195592,274.0,1.0,0.0,4.52892541885376,1.2925366163253784,4.52892541885376,1.2925366163253784,136.09591674804688,50.595924377441406
randomness_0.5616,0.5616,0.0249329876986612,121.0,288.0,0.03966942148760331,288.0,1.0,0.0,4.760330677032471,1.0986453294754028,4.760330677032471,1.0986453294754028,135.55601501464844,51.62544250488281
randomness_0.5626,0.5626,0.029026311263442,121.0,285.0,0.03925619834710744,285.0,1.0,0.0,4.7107439041137695,1.2755684852600098,4.7107439041137695,1.2755684852600098,135.11656188964844,51.36124038696289
randomness_0.5636,0.5636,0.0232628718484193,121.0,276.0,0.03801652892561983,276.0,1.0,0.0,4.561983585357666,1.3167237043380737,4.561983585357666,1.3167237043380737,135.819580078125,51.5557861328125
randomness_0.5646,0.5646,0.0229587642941624,121.0,272.0,0.03746556473829201,272.0,1.0,0.0,4.495867729187012,1.2205132246017456,4.495867729187012,1.2205132246017456,137.18765258789062,50.65715789794922
randomness_0.5656,0.5656,0.0285240080207586,121.0,284.0,0.03911845730027548,284.0,1.0,0.0,4.694214820861816,1.1559617519378662,4.694214820861816,1.1559617519378662,135.84613037109375,50.65106201171875
randomness_0.5666,0.5666,0.0275630221385334,121.0,279.0,0.0384297520661157,279.0,1.0,0.0,4.611570358276367,1.3197288513183594,4.611570358276367,1.3197288513183594,136.41146850585938,49.87913513183594
randomness_0.5676,0.5676,0.0264401700149392,121.0,282.0,0.03884297520661157,282.0,1.0,0.0,4.661157131195068,1.3700076341629028,4.661157131195068,1.3700076341629028,136.01824951171875,50.30714797973633
